species,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,coordinateUncertaintyInMeters
Cinclodes palliatus,-11.560762,-76.27602,2023-11-17,2023,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.567416,-76.2786,2023-11-27,2023,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2023-11-17,2023,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.546491,-76.290436,2023-11-28,2023,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2023-12-10,2023,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2023-12-17,2023,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2023-12-23,2023,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2023-12-17,2023,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.475146,-76.008967,2022-01-14T13:17,2022,HUMAN_OBSERVATION,31137.0
Cinclodes palliatus,-11.603326,-76.20338,2022-01-28,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.55976,-76.27515,2022-01-22,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-01-14,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-01-24,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.682864,-74.80047,2022-02-17,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.682864,-74.80047,2022-02-17,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.602019,-76.19822,2022-02-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.602019,-76.19822,2022-02-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.602019,-76.19822,2022-02-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.682864,-74.80047,2022-02-17,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.726856,-76.090541,2022-02-11T08:43,2022,HUMAN_OBSERVATION,31126.0
Cinclodes palliatus,-11.59418,-76.24908,2022-03-28,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-03-21,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-03-07,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.60798,-76.237724,2022-03-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.59418,-76.24908,2022-03-28,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.59418,-76.24908,2022-03-28,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-03-26,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.60798,-76.237724,2022-03-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.60798,-76.237724,2022-03-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-03-26,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.59418,-76.24908,2022-03-28,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-04-14,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2022-04-22,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-04-14,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-04-14,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.59418,-76.24908,2022-04-21,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.59418,-76.24908,2022-04-21,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-04-30,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.59418,-76.24908,2022-04-21,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2022-04-22,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-04-14,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2022-04-22,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2022-04-30,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-04-14,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2022-04-07,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2022-04-22,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-05-21,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-05-21,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-05-21,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-05-21,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-05-21,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.607903,-76.23786,2022-05-08,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559405,-76.218051,2022-06-11T10:28,2022,HUMAN_OBSERVATION,31137.0
Cinclodes palliatus,-11.577678,-76.26637,2022-06-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-06-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.169845,-75.63094,2022-06-28,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.571773,-76.261432,2022-07-11,2022,HUMAN_OBSERVATION,5.0
Cinclodes palliatus,-11.569047,-76.267168,2022-07-11,2022,HUMAN_OBSERVATION,32.0
Cinclodes palliatus,-11.603326,-76.20338,2022-07-18,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-07-18,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559654,-76.27511,2022-07-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-07-30,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-07-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2022-07-11,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-08-19,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-08-13,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58083,-76.263115,2022-08-06,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58083,-76.263115,2022-08-06,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-08-19,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-08-13,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.571527,-76.26152,2022-09-07,2022,HUMAN_OBSERVATION,3.0
Cinclodes palliatus,-11.571321,-76.260895,2022-09-07,2022,HUMAN_OBSERVATION,6.0
Cinclodes palliatus,-11.577478,-76.35644,2022-09-27,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-09-27,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-09-27,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-09-27,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.556216,-76.2767,2022-09-06,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.556216,-76.2767,2022-09-06,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-09-27,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.556216,-76.2767,2022-09-06,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.556216,-76.2767,2022-09-06,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-09-02,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-09-08,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-09-07,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-09-27,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-09-27,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-09-27,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-09-08,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-9.124234,-75.177992,2022-10-18T16:43,2022,HUMAN_OBSERVATION,1237616.0
Cinclodes palliatus,-11.577478,-76.35644,2022-10-02,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-10-19,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-10-02,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-10-19,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580893,-76.26328,2022-10-23,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-10-09,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-10-19,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2022-10-02,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2022-10-18,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.57854,-76.26284,2022-11-02,2022,HUMAN_OBSERVATION,6.0
Cinclodes palliatus,-11.601343,-76.201698,2022-11-01,2022,HUMAN_OBSERVATION,1.0
Cinclodes palliatus,-11.550375,-76.274582,2022-11-02,2022,HUMAN_OBSERVATION,5.0
Cinclodes palliatus,-11.562186,-76.277428,2022-11-02,2022,HUMAN_OBSERVATION,1.0
Cinclodes palliatus,-11.562764,-76.277618,2022-11-02,2022,HUMAN_OBSERVATION,6.0
Cinclodes palliatus,-11.601333,-76.201698,2022-11-01,2022,HUMAN_OBSERVATION,3.0
Cinclodes palliatus,-11.601343,-76.201698,2022-11-01,2022,HUMAN_OBSERVATION,1.0
Cinclodes palliatus,-11.562186,-76.277428,2022-11-02,2022,HUMAN_OBSERVATION,1.0
Cinclodes palliatus,-11.601513,-76.20001,2022-11-01,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601189,-76.198586,2022-11-26,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.573547,-76.263214,2022-11-14,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2022-11-13,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.571403,-76.25902,2022-11-26,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601189,-76.198586,2022-11-26,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58053,-76.262794,2022-11-02,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.608426,-76.2403,2022-11-03,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601624,-76.19871,2022-11-15,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560918,-76.27662,2022-11-02,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-11-14,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.608426,-76.2403,2022-11-03,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.589829,-76.227486,2022-11-28,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.608426,-76.2403,2022-11-03,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601189,-76.198586,2022-11-26,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.555253,-76.27607,2022-11-02,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2022-11-07,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601189,-76.198586,2022-11-26,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580515,-76.26302,2022-11-14,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.169845,-75.63094,2022-11-22,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-12-05,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-12-05,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-12-05,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-12-07,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2022-12-05,2022,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.718401,-76.369374,2022-12-07,2022,HUMAN_OBSERVATION,31126.0
Cinclodes palliatus,-10.585703,-76.693306,2021-03-25,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.177252,-75.636536,2021-03-02,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58099,-76.26228,2021-04-29,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.177252,-75.636536,2021-04-15,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2021-04-24,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58099,-76.26228,2021-04-29,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58099,-76.26228,2021-04-29,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2021-04-23,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2021-05-27,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58099,-76.26228,2021-05-27,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58099,-76.26228,2021-05-27,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2021-05-20,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2021-05-27,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2021-05-27,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58099,-76.26228,2021-05-27,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2021-05-27,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.58099,-76.26228,2021-05-27,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2021-05-20,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.570229,-76.26886,2021-06-23,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601513,-76.19919,2021-06-23,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.079071,-76.15207,2021-08-11,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2021-08-20,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2021-09-23,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.578661,-76.35436,2021-09-23,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.608251,-76.23771,2021-09-19,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.169845,-75.63094,2021-09-23,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2021-09-23,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2021-10-29,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2021-10-14,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.579871,-76.26558,2021-10-01,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.595321,-76.36584,2021-10-26,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2021-10-01,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2021-10-01,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2021-10-14,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.578904,-76.266212,2021-10-01,2021,HUMAN_OBSERVATION,3.0
Cinclodes palliatus,-11.598432,-76.1356,2021-10-14,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.252873,-75.81149,2021-11-24,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.169845,-75.63094,2021-11-20,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.169845,-75.63094,2021-11-23,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.567808,-76.34196,2021-11-13,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2021-11-28,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.021532,-76.465866,2021-12-08,2021,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2020-02-13,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2020-02-13,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2020-03-08,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2020-03-05,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.083673,-76.137726,2020-09-17,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2020-10-19,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2020-10-19,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2020-10-19,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2020-12-17,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2020-12-09,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2020-12-09,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2020-12-17,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2020-12-17,2020,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2019-01-11,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601487,-76.199005,2019-01-03,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2019-01-30,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2019-01-30,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2019-01-03,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.5582,-76.27531,2019-01-06,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2019-02-10,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2019-03-03,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2019-03-25,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2019-03-03,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2019-03-20,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2019-03-20,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.177252,-75.636536,2019-04-11,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.61762,-76.23556,2019-04-15,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.194294,-75.682144,2019-04-10,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560008,-76.27458,2019-04-15,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.585526,-76.26181,2019-04-15,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.582173,-76.26288,2019-04-15,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.800501,-75.98845,2019-04-03,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598107,-76.300378,2019-05-04T11:36,2019,HUMAN_OBSERVATION,31137.0
Cinclodes palliatus,-12.170236,-75.628204,2019-05-04,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2019-05-08,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.581013,-76.26235,2019-05-26,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2019-05-08,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2019-05-16,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2019-05-16,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2019-05-16,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.170236,-75.628204,2019-05-04,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.526282,-75.50572,2019-05-10,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2019-05-04,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.706914,-76.26722,2019-05-19,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2019-05-08,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.579702,-76.263176,2019-06-08,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580564,-76.262054,2019-06-30,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.52665,-76.28416,2019-06-23,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2019-06-17,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.52665,-76.28416,2019-06-23,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580561,-76.263474,2019-06-30,2019,HUMAN_OBSERVATION,25.0
Cinclodes palliatus,-11.580561,-76.263474,2019-06-30,2019,HUMAN_OBSERVATION,25.0
Cinclodes palliatus,-11.600534,-76.200497,2019-06-17,2019,HUMAN_OBSERVATION,10.0
Cinclodes palliatus,-11.560762,-76.27602,2019-06-14,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.556849,-76.30706,2019-07-13,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2019-07-16,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2019-07-06,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.557426,-76.27566,2019-07-28,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.556849,-76.30706,2019-07-13,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-9.530101,-77.52544,2019-07-06,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.556849,-76.30706,2019-07-13,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.556849,-76.30706,2019-07-13,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.557204,-76.30582,2019-07-02,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2019-08-21,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2019-08-20,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2019-08-14,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.595321,-76.36584,2019-08-10,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.771452,-75.71393,2019-09-14,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2019-09-04,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2019-09-11,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2019-10-18,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2019-10-18,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2019-10-01,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559075,-76.27554,2019-10-14,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2019-10-10,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.558119,-76.25916,2019-11-12,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2019-11-26,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2019-11-26,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.179663,-75.63267,2019-11-15,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2019-11-23,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2019-11-23,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2019-11-23,2019,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.60058,-76.198975,2018-01-16,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2018-03-02,2018,HUMAN_OBSERVATION,
