species,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,coordinateUncertaintyInMeters
Cinclodes palliatus,-11.584846,-76.25805,2018-03-18,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.169845,-75.63094,2018-03-11,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.584846,-76.25805,2018-03-18,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559075,-76.27554,2018-04-07,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559075,-76.27554,2018-04-07,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559075,-76.27554,2018-04-07,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2018-04-16,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.5867,-76.265,2018-04-16,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-05-05,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559544,-76.27459,2018-05-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559544,-76.27459,2018-05-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-05-05,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.76684,-76.005936,2018-06-14T07:17,2018,HUMAN_OBSERVATION,31126.0
Cinclodes palliatus,-11.601994,-76.19826,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.581496,-76.262764,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601994,-76.19826,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.581496,-76.262764,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.581496,-76.262764,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601994,-76.19826,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601994,-76.19826,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.180299,-75.63006,2018-06-25,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.579702,-76.263176,2018-06-29,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.581496,-76.262764,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.581496,-76.262764,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601994,-76.19826,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601994,-76.19826,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.581496,-76.262764,2018-06-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.607254,-76.199036,2018-06-11,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.563293,-76.27509,2018-06-13,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.563293,-76.27509,2018-06-13,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2018-07-25,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-07-20,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.797069,-76.290077,2018-07-20,2018,HUMAN_OBSERVATION,31126.0
Cinclodes palliatus,-11.603326,-76.20338,2018-07-25,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2018-07-25,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2018-07-29,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.597423,-76.19221,2018-07-30,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.597423,-76.19221,2018-07-30,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2018-07-29,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.597423,-76.19221,2018-07-30,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2018-07-29,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2018-07-10,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.573405,-76.26817,2018-08-26,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2018-08-11,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.5931,-76.1964,2018-08-12,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.578661,-76.35436,2018-09-05,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580905,-76.26172,2018-10-10,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2018-10-21,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.557247,-76.293175,2018-10-04,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.557247,-76.293175,2018-10-04,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580867,-76.26193,2018-10-10,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.487191,-76.245492,2018-10-21T10:28,2018,HUMAN_OBSERVATION,31137.0
Cinclodes palliatus,-11.577478,-76.35644,2018-10-21,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.570141,-76.26354,2018-10-31,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.570141,-76.26354,2018-10-31,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-11-04,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-11-04,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580972,-76.26232,2018-11-03,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2018-11-10,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-11-14,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.595321,-76.36584,2018-11-17,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601039,-76.19873,2018-11-19,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-11-27,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2018-11-03,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.570274,-76.26327,2018-11-20,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-11-26,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-11-15,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.600967,-76.19826,2018-12-02,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2018-12-02,2018,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2017-01-29,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2017-02-19,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2017-02-19,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2017-02-19,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2017-02-19,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.583633,-76.33026,2017-04-05,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2017-05-14,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2017-05-13,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2017-05-19,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.614034,-76.234375,2017-05-22,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601789,-76.198555,2017-05-20,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.169845,-75.63094,2017-05-13,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580963,-76.263714,2017-06-22,2017,HUMAN_OBSERVATION,12.0
Cinclodes palliatus,-11.581,-76.262,2017-07-20,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2017-07-20,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559486,-76.27511,2017-07-20,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.578124,-76.35385,2017-07-20,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2017-07-20,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.585808,-76.36464,2017-07-19,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.579797,-76.262741,2017-07-19,2017,HUMAN_OBSERVATION,10.0
Cinclodes palliatus,-11.579797,-76.262741,2017-07-19,2017,HUMAN_OBSERVATION,10.0
Cinclodes palliatus,-11.585808,-76.364637,2017-07-19,2017,HUMAN_OBSERVATION,1000.0
Cinclodes palliatus,-11.585853,-76.364975,2017-08-25,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.585853,-76.364975,2017-08-25,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2017-09-10,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.663377,-76.24804,2017-09-26,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2017-09-10,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.585627,-76.36442,2017-09-10,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.585627,-76.36442,2017-09-10,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.565,-76.2753,2017-09-25,2017,HUMAN_OBSERVATION,5.0
Cinclodes palliatus,-11.5636,-76.277,2017-09-25,2017,HUMAN_OBSERVATION,30.0
Cinclodes palliatus,-11.565114,-76.274818,2017-09-25,2017,HUMAN_OBSERVATION,25.0
Cinclodes palliatus,-11.607903,-76.23786,2017-09-18,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2017-09-10,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2017-10-28,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2017-10-01,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2017-10-28,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2017-10-02,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.706914,-76.26722,2017-10-03,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2017-11-08,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580564,-76.262054,2017-11-12,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.581,-76.2611,2017-11-12,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2017-11-08,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580959,-76.261082,2017-11-12,2017,HUMAN_OBSERVATION,25.0
Cinclodes palliatus,-11.600105,-76.199223,2017-11-22,2017,HUMAN_OBSERVATION,25.0
Cinclodes palliatus,-11.571307,-76.259145,2017-11-22,2017,HUMAN_OBSERVATION,25.0
Cinclodes palliatus,-11.571307,-76.259145,2017-11-22,2017,HUMAN_OBSERVATION,25.0
Cinclodes palliatus,-11.42163,-76.34846,2017-11-22,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.608357,-76.237656,2017-12-15,2017,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2016-02-05,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2016-02-05,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2016-02-05,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.580213,-76.26334,2016-03-19,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2016-03-19,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.597423,-76.19221,2016-03-25,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2016-03-19,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.573071,-76.25959,2016-04-28,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.554462,-76.31534,2016-04-28,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601189,-76.198586,2016-04-29,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.5931,-76.1964,2016-04-09,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.60128,-76.19857,2016-04-10,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.60128,-76.19857,2016-04-10,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.60128,-76.19857,2016-04-10,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-05-02,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-05-14,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.598432,-76.1356,2016-05-28,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.585526,-76.26181,2016-05-29,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-05-07,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-05-07,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-05-29,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2016-06-29,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2016-06-29,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2016-06-29,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2016-06-16,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2016-06-18,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2016-06-18,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2016-06-18,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2016-07-19,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2016-07-29,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-07-22,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2016-07-19,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.804026,-76.69918,2016-07-16T23:26,2016,HUMAN_OBSERVATION,31115.0
Cinclodes palliatus,-11.560762,-76.27602,2016-08-16,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2016-08-15,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-08-23,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-08-23,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.557192,-76.29188,2016-08-01,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-08-23,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2016-08-01,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.557522,-76.275816,2016-08-01,2016,HUMAN_OBSERVATION,25.0
Cinclodes palliatus,-11.571804,-76.34458,2016-08-23,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2016-08-01,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.557443,-76.27582,2016-09-10,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-09-29,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2016-09-20,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.56,-76.277,2016-09-08,2016,HUMAN_OBSERVATION,5.0
Cinclodes palliatus,-11.571804,-76.34458,2016-09-03,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.559522,-76.275515,2016-11-11,2016,HUMAN_OBSERVATION,10.0
Cinclodes palliatus,-11.603326,-76.20338,2016-12-24,2016,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2015-01-19,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2015-01-04,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2015-01-04,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2015-01-04,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2015-02-06,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2015-02-14,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2015-02-24,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2015-02-24,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601662,-76.199005,2015-03-22,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.681732,-76.027837,2015-03-22T06:38,2015,HUMAN_OBSERVATION,31126.0
Cinclodes palliatus,-12.169845,-75.63094,2015-05-09,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2015-05-15,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2015-06-03,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577478,-76.35644,2015-06-03,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2015-06-03,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.527135,-76.130211,2015-06-23,2015,HUMAN_OBSERVATION,1000.0
Cinclodes palliatus,-11.603326,-76.20338,2015-07-15,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2015-07-22,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2015-07-25,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2015-07-15,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.6008,-76.2011,2015-07-15,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.6008,-76.2011,2015-07-15,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.6008,-76.2011,2015-07-15,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.6008,-76.2011,2015-07-15,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601123,-76.200428,2015-07-28,2015,HUMAN_OBSERVATION,100.0
Cinclodes palliatus,-11.603326,-76.20338,2015-07-28,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601123,-76.200424,2015-07-28,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.607,-76.199,2015-08-02,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2015-08-31,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.607,-76.199,2015-08-02,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.564142,-76.271057,2015-08-02T00:00,2015,HUMAN_OBSERVATION,250.0
Cinclodes palliatus,-11.145056,-76.075363,2015-08-05T00:00,2015,HUMAN_OBSERVATION,250.0
Cinclodes palliatus,-11.598432,-76.1356,2015-08-29,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.570517,-76.35009,2015-08-18,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.601091,-76.199062,2015-09-12,2015,HUMAN_OBSERVATION,10.0
Cinclodes palliatus,-11.58122,-76.26257,2015-10-13,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2015-11-02,2015,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2014-01-27,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-10.628661,-76.6935,2014-03-07,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.573947,-76.350346,2014-04-29,2014,HUMAN_OBSERVATION,375.0
Cinclodes palliatus,-11.603326,-76.20338,2014-05-22,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.618302,-76.23536,2014-05-24,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2014-05-29,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2014-05-24,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2014-05-22,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.539866,-76.214209,2014-05-24T13:19,2014,HUMAN_OBSERVATION,31137.0
Cinclodes palliatus,-10.299348,-77.00489,2014-06-26,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-10.126064,-77.28522,2014-07-02,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2014-07-28,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2014-07-28,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.461819,-76.33996,2014-08-08,2014,HUMAN_OBSERVATION,25.0
Cinclodes palliatus,-11.42163,-76.34846,2014-09-18,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.567094,-76.27238,2014-10-04,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.567094,-76.27238,2014-10-04,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2014-10-04,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2014-10-04,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2014-10-04,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2014-10-04,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.047774,-76.08552,2014-11-22,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.577678,-76.26637,2014-11-12,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.403358,-76.139909,2014-11-22,2014,HUMAN_OBSERVATION,31137.0
Cinclodes palliatus,-11.42163,-76.34846,2014-11-22,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.031981,-76.11846,2014-11-24,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2014-12-02,2014,HUMAN_OBSERVATION,
Cinclodes palliatus,-9.441611,-77.45052,2013-02-21,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.408977,-76.24528,2013-06-29,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2013-06-02,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.408977,-76.24528,2013-06-29,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.408977,-76.24528,2013-06-29,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2013-06-26,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2013-06-26,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.42163,-76.34846,2013-06-08,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.560762,-76.27602,2013-07-05,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.622549,-76.236565,2013-07-06,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2013-07-04,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2013-07-10,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.177252,-75.636536,2013-07-10,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2013-07-09,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2013-07-09,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.177252,-75.636536,2013-07-10,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.622549,-76.236565,2013-07-06,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.622549,-76.236565,2013-07-06,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.904979,-76.2343,2013-07-01,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.5931,-76.1964,2013-07-01,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.5931,-76.1964,2013-07-03,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.5931,-76.1964,2013-07-10,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-12.177252,-75.636536,2013-07-10,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2013-07-10,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.603326,-76.20338,2013-07-09,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.549715,-76.27494,2013-07-22,2013,HUMAN_OBSERVATION,
Cinclodes palliatus,-11.549715,-76.27494,2013-07-22,2013,HUMAN_OBSERVATION,
